,year,weighted_average_vote
58701,2010,7.6
58702,2011,6.6
58703,2009,6.3
58704,2010,5.8
58705,2010,3.6
58706,2009,5.2
58707,2009,5.8
58708,2009,5.7
58709,2011,2.3
58710,2009,6.4
58711,2009,5.7
58712,2011,6.9
58713,2009,8.1
58714,2011,6.7
58715,2010,6.5
58716,2009,5.7
58717,2009,6.8
58718,2009,6.9
58719,2010,6.6
58720,2011,6.1
58721,2009,7.0
58722,2009,5.5
58723,2009,7.2
58724,2009,5.6
58725,2009,6.1
58726,2009,7.3
58727,2009,5.8
58728,2010,6.3
58729,2002,5.3
58730,2007,8.4
58731,2011,6.9
58732,2010,4.5
58733,2009,2.8
58734,2020,6.6
58735,2010,4.4
58736,2011,5.4
58737,2009,6.1
58738,2018,6.6
58739,2013,4.2
58740,2011,4.6
58741,2009,6.1
58742,2010,6.4
58743,2015,4.3
58744,2010,5.0
58745,2010,5.8
58746,2009,4.7
58747,2010,4.2
58748,2010,7.0
58749,2010,6.5
58750,2007,5.8
58751,2010,5.5
58752,2010,4.8
58753,2009,4.5
58754,2011,4.0
58755,2009,5.8
58756,2010,5.1
58757,2009,6.6
58758,2010,6.8
58759,2011,5.9
58760,2010,5.4
58761,2010,8.0
58762,2010,4.7
58763,2009,3.6
58764,2010,6.0
58765,2009,6.7
58766,2009,6.6
58767,2011,5.2
58768,2009,6.0
58769,2009,6.4
58770,2012,6.0
58771,2009,5.9
58772,2011,5.8
58773,2009,5.8
58774,2009,7.7
58775,2012,4.0
58776,2008,4.8
58777,2009,6.2
58778,2009,3.7
58779,2009,6.1
58780,2009,4.6
58781,2009,5.9
58782,2009,7.0
58783,2012,3.8
58784,2010,5.4
58785,2009,6.6
58786,2013,5.5
58787,2011,5.8
58788,2019,5.5
58789,2010,7.1
58790,2010,5.6
58791,2010,5.6
58792,2011,5.1
58793,2009,7.1
58794,2009,6.1
58795,2009,6.2
58796,2007,6.6
58797,2010,5.4
58798,2010,4.8
58799,2012,4.3
58800,2011,5.2
58801,2011,5.5
58802,2017,5.8
58803,2009,3.4
58804,2010,6.7
58805,2009,6.3
58806,2009,7.2
58807,2009,2.4
58808,2009,5.0
58809,2010,9.7
58810,2011,7.2
58811,2009,2.2
58812,2009,5.2
58813,2009,6.5
58814,2010,2.2
58815,2010,2.7
58816,2010,6.6
58817,2009,7.5
58818,2009,5.2
58819,2010,5.5
58820,2009,6.8
58821,2010,6.7
58822,2010,6.5
58823,2010,5.0
58824,2009,7.0
58825,2009,5.4
58826,2010,5.8
58827,2011,5.7
58828,2011,6.6
58829,2013,4.2
58830,2010,6.0
58831,2010,6.1
58832,2010,6.3
58833,2010,4.9
58834,2010,5.7
58835,2012,5.1
58836,2010,5.6
58837,2010,7.5
58838,2010,6.6
58839,2011,4.7
58840,2010,6.0
58841,2009,4.2
58842,2012,7.2
58843,2012,5.2
58844,2012,4.4
58845,2010,6.1
58846,2011,4.4
58847,2009,5.0
58848,2008,4.6
58849,2009,5.2
58850,2011,6.0
58851,2010,6.9
58852,2009,4.8
58853,2009,6.2
58854,2010,3.6
58855,2009,6.2
58856,2009,5.5
58857,2011,5.3
58858,2015,3.9
58859,2009,5.2
58860,2010,6.7
58861,2011,6.2
58862,2010,2.8
58863,2009,4.9
58864,2010,6.7
58865,2010,7.7
58866,2010,3.5
58867,2009,6.6
58868,2009,5.5
58869,2009,3.2
58870,2009,7.3
58871,2009,4.0
58872,2009,5.4
58873,2010,6.5
58874,2010,6.1
58875,2010,5.5
58876,2010,6.6
58877,2010,5.5
58878,2009,6.2
58879,2010,5.8
58880,2012,3.2
58881,2011,4.5
58882,2010,4.2
58883,2009,6.0
58884,2009,6.2
58885,2009,6.8
58886,2009,7.1
58887,2009,5.0
58888,2009,6.1
58889,2009,7.1
58890,2011,7.5
58891,2011,4.5
58892,2009,7.1
58893,2009,6.7
58894,2009,6.5
58895,2010,6.1
58896,2013,6.4
58897,2009,7.2
58898,2008,7.5
58899,2008,5.3
58900,2009,4.1
58901,2010,6.4
58902,2010,4.5
58903,2012,6.4
58904,2009,2.8
58905,2009,5.9
58906,2011,5.0
58907,2010,7.2
58908,2010,1.6
58909,2010,3.1
58910,2009,6.5
58911,2009,6.4
58912,2010,6.6
58913,2010,6.7
58914,2009,6.1
58915,2009,5.2
58916,2009,6.6
58917,2010,6.2
58918,2009,7.0
58919,2009,6.2
58920,2010,5.9
58921,2011,7.4
58922,2015,2.5
58923,2010,6.7
58924,2009,6.7
58925,2010,6.6
58926,2013,5.6
58927,2009,6.2
58928,2009,5.9
58929,2013,5.9
58930,2009,5.7
58931,2008,2.1
58932,2018,7.7
58933,2015,6.2
58934,2010,5.4
58935,2011,3.5
58936,2009,4.2
58937,2010,5.2
58938,1999,7.7
58939,2010,6.2
58940,2010,5.9
58941,2010,6.6
58942,2010,6.5
58943,2009,5.6
58944,2010,5.4
58945,2009,2.4
58946,2010,6.0
58947,2015,4.2
58948,2009,5.7
58949,2009,6.8
58950,2013,4.8
58951,2009,5.5
58952,2010,6.0
58953,2009,5.4
58954,2009,6.7
58955,2011,5.3
58956,2009,4.2
58957,2009,6.4
58958,2010,3.2
58959,2010,4.7
58960,2011,5.9
58961,2009,3.7
58962,2012,2.1
58963,2009,5.2
58964,2010,5.9
58965,2009,2.0
58966,2010,4.5
58967,2009,7.4
58968,2010,6.8
58969,2011,6.9
58970,2010,6.8
58971,2010,5.3
58972,2012,5.4
58973,2009,6.7
58974,2010,6.4
58975,2008,6.9
58976,2010,5.4
58977,2009,6.8
58978,2009,7.0
58979,2009,6.5
58980,2009,3.6
58981,2009,6.7
58982,2008,3.3
58983,2010,6.9
58984,2009,6.6
58985,2011,6.4
58986,2009,5.5
58987,2009,7.2
58988,2010,6.1
58989,2009,4.9
58990,2010,6.7
58991,2009,5.6
58992,2011,3.5
58993,2010,3.9
58994,2010,5.9
58995,2009,5.7
58996,2009,6.8
58997,2009,5.1
58998,2009,7.1
58999,2009,4.4
59000,2009,5.1
59001,2010,5.7
59002,2010,4.3
59003,2009,6.2
59004,2009,3.2
59005,2009,6.0
59006,2010,5.8
59007,2010,6.2
59008,2009,6.1
59009,2016,3.5
59010,2009,6.3
59011,2011,5.1
59012,2011,6.0
59013,2010,6.9
59014,2011,5.3
59015,2013,5.1
59016,2011,4.7
59017,2010,3.6
59018,2010,5.2
59019,2011,3.6
59020,2012,6.5
59021,2010,6.3
59022,2009,3.8
59023,2010,5.8
59024,2015,4.8
59025,2015,6.1
59026,2009,6.1
59027,2009,7.3
59028,2011,6.6
59029,2012,6.3
59030,2011,5.4
59031,2010,5.8
59032,2011,6.2
59033,2011,6.6
59034,2010,6.3
59035,2011,6.1
59036,2010,6.6
59037,2010,6.2
59038,2018,6.8
59039,2010,5.5
59040,2009,6.3
59041,2009,6.5
59042,2009,7.4
59043,2009,7.6
59044,2011,5.5
59045,2010,6.4
59046,2010,6.6
59047,2009,6.4
59048,2008,7.6
59049,2010,5.6
59050,2012,6.8
59051,1987,6.5
59052,1991,6.6
59053,1995,5.6
59054,1997,5.1
59055,1990,5.8
59056,2000,4.4
59057,2011,7.2
59058,1991,6.4
59059,1995,7.2
59060,2009,6.7
59061,2010,7.8
59062,2011,6.3
59063,2010,6.2
59064,2012,6.0
59065,2010,4.1
59066,2010,6.4
59067,2009,7.0
59068,2013,6.5
59069,2014,6.0
59070,2010,3.9
59071,2011,5.6
59072,2010,6.4
59073,2010,6.4
59074,2010,4.5
59075,2010,5.6
59076,2010,5.1
59077,2009,6.8
59078,2010,7.5
59079,2015,6.2
59080,1985,5.1
59081,1984,5.2
59082,2010,6.6
59083,2010,6.5
59084,2010,4.9
59085,2009,7.1
59086,2010,5.6
59087,1986,6.4
59088,2010,6.4
59089,2009,3.7
59090,2009,4.7
59091,2010,7.1
59092,1986,6.7
59093,2010,3.7
59094,2011,6.7
59095,2010,6.0
59096,1985,5.4
59097,2015,3.4
59098,2011,6.0
59099,2011,4.1
59100,2010,6.5
59101,2010,6.9
59102,1984,6.0
59103,2012,3.4
59104,2010,5.8
59105,2011,3.8
59106,1995,8.2
59107,2009,4.0
59108,2009,4.3
59109,2010,5.9
59110,2010,6.4
59111,2010,6.4
59112,2011,4.7
59113,2012,6.5
59114,2012,5.3
59115,2013,6.9
59116,2011,5.1
59117,2009,5.8
59118,2010,5.4
59119,2010,5.8
59120,2009,5.7
59121,2010,7.2
59122,2009,3.2
59123,2011,6.5
59124,2013,5.1
59125,2011,5.5
59126,2008,7.2
59127,2009,7.2
59128,2013,5.0
59129,2010,6.6
59130,2010,6.2
59131,2011,4.5
59132,2010,4.1
59133,2010,6.0
59134,2009,6.6
59135,2012,6.1
59136,2009,6.6
59137,2010,7.3
59138,2010,6.6
59139,2011,6.9
59140,2010,5.3
59141,2009,5.7
59142,2010,6.2
59143,2010,4.3
59144,2010,6.7
59145,2012,6.9
59146,2010,4.5
59147,2010,6.1
59148,2009,7.2
59149,2011,4.7
59150,2010,6.0
59151,2011,5.7
59152,2009,7.1
59153,2008,2.1
59154,2011,3.8
59155,2011,6.4
59156,2011,4.7
59157,2009,6.4
59158,2009,5.3
59159,2013,6.6
59160,2013,7.8
59161,2011,4.6
59162,2009,5.5
59163,2011,6.1
59164,2010,6.9
59165,2012,5.3
59166,2012,6.3
59167,2009,6.4
59168,2008,6.3
59169,2011,5.6
59170,2009,6.2
59171,2009,5.6
59172,2009,6.5
59173,2009,6.3
59174,2010,6.9
59175,2010,6.8
59176,2010,6.3
59177,1983,6.3
59178,2011,5.1
59179,2010,6.1
59180,2011,6.8
59181,2011,4.3
59182,2011,5.1
59183,2011,5.8
59184,2010,4.6
59185,2011,3.4
59186,2011,6.5
59187,2013,5.9
59188,2010,5.6
59189,2011,6.3
59190,2013,4.3
59191,2010,5.2
59192,2010,4.3
59193,2011,5.7
59194,2011,5.7
59195,2013,5.9
59196,2011,6.3
59197,2014,6.6
59198,2010,4.4
59199,2017,6.9
59200,2009,5.0
59201,1965,7.9
59202,2010,5.1
59203,2011,4.7
59204,2010,5.0
59205,2010,5.9
59206,2009,5.9
59207,2009,5.4
59208,2010,6.2
59209,2009,4.7
59210,2010,5.8
59211,2009,6.7
59212,2009,6.8
59213,2009,5.1
59214,2010,6.5
59215,2009,7.0
59216,2013,5.9
59217,2009,2.8
59218,2010,5.8
59219,2010,6.5
59220,2010,5.4
59221,2010,7.1
59222,2010,5.4
59223,2010,6.7
59224,2009,7.4
59225,2012,4.3
59226,2016,5.0
59227,2011,4.2
59228,2010,5.3
59229,2012,5.7
59230,2011,7.3
59231,2010,5.5
59232,2011,5.8
59233,2013,5.8
59234,2010,3.5
59235,2012,2.5
59236,2010,4.5
59237,2010,4.5
59238,2010,6.6
59239,2010,3.5
59240,2012,5.3
59241,2011,6.4
59242,2011,6.4
59243,2010,4.4
59244,2011,5.5
59245,2011,6.1
59246,2010,7.5
59247,2010,6.7
59248,2011,3.5
59249,2010,6.9
59250,2011,5.3
59251,2016,5.9
59252,2010,7.1
59253,2010,6.8
59254,2009,4.6
59255,2010,6.2
59256,2010,5.8
59257,2010,6.3
59258,2009,3.8
59259,1977,5.7
59260,2011,4.0
59261,2009,6.4
59262,2011,4.5
59263,2011,4.8
59264,2010,7.7
59265,2010,1.7
59266,2010,5.5
59267,2011,5.6
59268,2010,6.2
59269,2010,6.8
59270,2010,6.4
59271,2010,6.3
59272,2017,5.2
59273,2012,5.2
59274,2020,5.2
59275,2010,4.8
59276,2011,4.9
59277,2009,5.2
59278,2011,5.5
59279,2011,5.6
59280,2010,4.7
59281,2013,5.6
59282,2011,6.0
59283,2013,5.3
59284,2010,6.8
59285,2009,2.7
59286,2011,7.1
59287,2010,6.3
59288,2010,6.2
59289,2010,5.7
59290,2011,4.4
59291,2010,6.2
59292,2009,5.3
59293,2011,5.3
59294,2010,4.9
59295,2011,3.3
59296,2011,4.3
59297,2012,6.5
59298,2009,6.4
59299,1975,5.5
59300,2010,5.9
59301,2009,6.7
59302,2009,5.8
59303,2009,7.0
59304,2009,2.9
59305,2010,6.1
59306,2009,6.8
59307,2010,5.7
59308,2011,5.7
59309,2009,4.8
59310,2010,6.5
59311,2010,3.5
59312,2010,5.1
59313,2011,7.0
59314,2010,5.2
59315,2009,4.9
59316,2011,5.6
59317,2010,5.5
59318,2013,6.3
59319,2011,7.4
59320,1951,7.2
59321,2010,6.8
59322,2011,6.9
59323,2010,6.5
59324,2009,6.1
59325,2013,5.7
59326,2009,6.8
59327,2011,6.0
59328,2010,4.7
59329,2010,5.6
59330,2011,3.5
59331,2009,6.9
59332,2020,3.6
59333,2011,6.1
59334,2011,4.3
59335,2014,4.6
59336,2011,3.6
59337,2009,7.0
59338,2009,6.0
59339,2008,6.7
59340,2010,6.4
59341,2012,3.0
59342,2017,6.7
59343,2010,5.6
59344,2011,6.7
59345,2011,7.2
59346,2011,5.8
59347,2010,6.0
59348,2010,7.2
59349,2010,7.1
59350,2014,4.3
59351,2014,5.5
59352,2010,5.6
59353,2010,6.2
59354,2011,5.9
59355,2010,6.3
59356,2013,5.4
59357,2011,6.4
59358,2012,6.1
59359,2010,4.2
59360,2011,4.5
59361,2010,8.0
59362,2011,6.9
59363,2009,3.7
59364,2014,6.4
59365,2010,6.7
59366,2009,6.8
59367,1989,6.5
59368,2010,5.2
59369,2009,3.5
59370,2009,6.9
59371,1984,6.3
59372,1985,6.5
59373,1994,7.2
59374,2009,6.7
59375,2011,6.5
59376,2007,6.1
59377,2007,5.3
59378,2005,6.6
59379,2010,5.3
59380,2009,5.3
59381,2010,2.1
59382,2011,3.5
59383,2010,2.9
59384,2016,3.9
59385,2010,6.0
59386,2010,5.2
59387,2010,4.6
59388,2009,7.5
59389,2009,3.4
59390,2012,7.1
59391,2010,4.6
59392,2012,5.9
59393,2011,5.8
59394,2009,6.6
59395,2013,6.1
59396,2009,4.6
59397,2010,7.5
59398,2009,6.0
59399,2019,6.7
59400,2012,2.1
59401,2010,6.1
59402,2009,4.9
59403,2011,6.5
59404,2010,6.2
59405,2012,7.2
59406,2012,4.6
59407,2010,7.1
59408,2009,3.2
59409,2010,3.8
59410,2010,7.0
59411,2010,3.6
59412,2012,4.3
59413,2012,4.2
59414,2010,7.1
59415,2010,5.8
59416,2005,4.5
59417,2010,4.5
59418,1984,5.8
59419,2009,7.5
59420,2011,5.4
59421,2009,6.0
59422,2011,3.9
59423,2011,6.2
59424,2010,5.8
59425,2013,5.7
59426,2011,5.6
59427,2011,4.7
59428,2011,8.1
59429,2012,4.8
59430,2014,4.2
59431,2012,3.0
59432,2011,3.0
59433,2010,5.8
59434,2010,6.2
59435,2010,5.2
59436,2011,7.0
59437,2016,5.2
59438,2018,6.0
59439,2011,3.6
59440,2011,6.9
59441,2011,6.4
59442,2014,4.7
59443,2013,2.9
59444,2010,4.4
59445,2010,5.5
59446,2016,5.4
59447,2013,5.7
59448,2010,5.7
59449,2009,6.5
59450,2009,6.6
59451,2008,6.4
59452,2009,5.8
59453,2011,5.6
59454,2012,7.1
59455,2011,5.0
59456,2011,4.7
59457,2014,7.0
59458,2010,6.9
59459,2013,6.2
59460,2010,6.0
59461,2012,6.6
59462,2012,5.5
59463,2011,7.0
59464,2010,3.6
59465,2009,6.5
59466,2011,4.6
59467,2009,2.8
59468,2012,3.5
59469,2010,5.4
59470,2010,5.4
59471,2010,6.5
59472,2010,7.0
59473,2012,4.9
59474,2013,5.8
59475,2010,5.0
59476,2014,6.4
59477,2009,7.4
59478,2012,7.0
59479,2011,4.5
59480,2010,4.5
59481,2010,3.4
59482,2011,6.2
59483,2012,6.6
59484,2011,5.0
59485,2011,6.4
59486,2014,5.6
59487,2011,7.8
59488,2010,2.8
59489,2013,6.0
59490,2010,2.7
59491,2011,6.8
59492,2010,6.6
59493,2010,5.9
59494,2011,6.0
59495,2010,6.0
59496,2009,4.2
59497,2011,7.2
59498,2010,7.6
59499,2012,4.4
59500,2009,2.2
59501,2009,5.7
59502,2010,4.6
59503,2010,6.0
59504,2010,2.9
59505,2010,5.9
59506,2012,4.3
59507,2009,2.0
59508,2010,6.3
59509,2011,5.8
59510,2010,4.0
59511,2010,5.2
59512,2009,7.1
59513,2011,6.4
59514,2010,5.5
59515,2012,6.0
59516,2010,2.8
59517,2011,7.4
59518,2009,4.7
59519,2010,5.6
59520,2010,6.2
59521,2011,6.3
59522,2011,6.4
59523,2018,6.1
59524,2010,6.4
59525,2013,4.2
59526,2014,6.8
59527,2012,5.8
59528,2010,6.8
59529,2011,4.4
59530,2010,4.5
59531,2010,6.7
59532,2009,6.0
59533,2010,7.2
59534,2010,5.6
59535,2010,6.5
59536,2011,6.7
59537,2010,5.7
59538,2010,6.0
59539,2011,3.8
59540,2014,4.8
59541,2010,2.5
59542,2013,4.8
59543,2010,6.5
59544,2011,5.7
59545,2011,5.7
59546,2012,1.7
59547,2015,2.6
59548,2010,4.0
59549,2009,2.6
59550,2010,5.3
59551,2010,8.1
59552,2010,5.1
59553,2010,6.2
59554,2007,6.9
59555,2010,6.0
59556,2010,5.2
59557,2010,5.4
59558,2010,6.0
59559,2009,7.7
59560,2010,7.0
59561,2011,3.9
59562,2010,4.3
59563,1965,7.9
59564,2000,7.2
59565,2010,6.1
59566,2000,6.3
59567,2000,7.2
59568,2001,7.0
59569,2002,6.3
59570,2000,6.7
59571,1999,7.5
59572,1999,7.1
59573,2011,5.4
59574,2000,5.7
59575,2010,6.5
59576,2010,6.6
59577,2010,6.9
59578,2011,6.3
59579,2010,6.1
59580,2011,5.2
59581,2013,3.5
59582,2011,6.0
59583,2010,5.8
59584,2010,5.8
59585,2010,6.2
59586,2010,6.7
59587,2010,6.9
59588,2009,6.8
59589,2012,6.7
59590,2010,5.6
59591,2009,6.0
59592,2009,2.3
59593,2015,4.9
59594,2010,4.5
59595,2012,5.9
59596,2011,4.7
59597,2010,4.0
59598,2010,3.5
59599,2010,5.1
59600,1965,1.2
59601,2009,6.5
59602,2010,6.4
59603,2010,4.6
59604,2010,3.2
59605,2010,5.2
59606,2010,2.5
59607,2010,6.1
59608,2011,5.3
59609,2010,4.1
59610,2011,5.1
59611,2010,3.9
59612,2011,3.6
59613,2011,5.7
59614,2012,7.0
59615,2009,4.9
59616,2009,5.2
59617,2009,7.8
59618,1997,7.2
59619,1992,6.1
59620,2002,6.0
59621,2003,7.0
59622,2009,5.2
59623,2000,6.0
59624,2005,6.4
59625,2011,6.4
59626,2011,5.2
59627,2010,2.0
59628,2006,5.8
59629,2005,3.6
59630,2011,6.8
59631,2010,5.8
59632,2010,6.6
59633,2010,4.7
59634,2009,6.5
59635,2010,4.3
59636,2009,6.2
59637,2010,4.9
59638,2010,6.4
59639,2010,2.3
59640,2011,3.5
59641,2012,3.7
59642,2011,6.8
59643,2011,4.6
59644,2012,2.4
59645,2011,7.3
59646,2011,6.8
59647,2011,4.1
59648,2011,5.4
59649,2011,5.5
59650,2010,6.7
59651,2010,6.8
59652,2008,6.5
59653,2012,5.6
59654,2010,7.5
59655,2010,4.6
59656,2010,7.4
59657,2010,5.4
59658,2010,5.4
59659,2008,5.1
59660,2010,4.3
59661,2010,5.8
59662,2011,4.7
59663,2010,3.5
59664,2010,5.3
59665,2010,6.9
59666,2011,4.4
59667,2008,8.3
59668,2010,6.4
59669,2010,3.6
59670,2010,6.3
59671,2011,6.1
59672,2013,5.8
59673,2011,5.7
59674,2010,2.5
59675,2007,6.4
59676,2010,3.6
59677,2012,3.4
59678,2010,6.1
59679,2010,3.7
59680,2010,3.2
59681,2008,3.3
59682,2011,6.1
59683,2011,5.4
59684,2013,3.7
59685,2010,6.4
59686,2011,3.0
59687,2010,5.0
59688,2010,6.7
59689,2010,6.7
59690,2010,7.2
59691,2012,5.7
59692,2013,4.6
59693,2009,5.7
59694,2011,6.8
59695,2010,5.7
59696,2010,7.0
59697,2010,5.9
59698,2010,4.1
59699,2010,6.9
59700,2010,6.4
59701,2010,6.0
59702,1974,7.8
59703,2010,5.3
59704,2010,6.5
59705,2012,7.0
59706,2014,7.0
59707,2011,4.9
59708,2012,6.0
59709,2009,5.2
59710,2009,2.9
59711,2009,6.9
59712,2011,4.2
59713,2010,5.5
59714,2013,4.4
59715,2010,3.7
59716,2014,3.5
59717,2010,7.3
59718,2010,6.3
59719,2011,6.1
59720,2010,3.5
59721,2010,6.1
59722,2010,7.0
59723,2010,7.8
59724,2013,6.9
59725,2011,6.5
59726,2010,5.2
59727,2010,7.2
59728,2010,7.4
59729,2010,7.3
59730,2010,3.5
59731,2008,6.2
59732,2011,5.3
59733,2007,6.1
59734,2010,7.0
59735,2016,5.2
59736,2010,7.3
59737,2012,3.2
59738,2010,6.7
59739,2012,5.4
59740,2009,4.8
59741,2009,6.6
59742,2010,6.3
59743,2010,5.9
59744,2008,6.4
59745,2011,5.7
59746,2012,3.2
59747,2012,6.0
59748,2010,7.1
59749,2010,7.8
59750,2010,5.1
59751,2010,8.4
59752,2010,5.6
59753,2010,3.8
59754,2018,6.3
59755,2009,5.7
59756,2013,4.7
59757,2010,5.8
59758,2011,5.6
59759,2010,6.5
59760,2010,6.7
59761,2011,6.5
59762,2012,5.9
59763,2010,6.8
59764,2010,5.4
59765,2012,6.5
59766,2011,4.6
59767,2010,4.4
59768,2007,3.0
59769,2010,7.1
59770,2010,4.6
59771,2010,3.0
59772,2010,5.2
59773,2012,5.1
59774,2011,6.5
59775,2010,7.6
59776,2010,6.1
59777,2010,4.3
59778,2011,6.7
59779,2012,6.1
59780,2010,6.6
59781,2011,5.2
59782,2011,5.3
59783,2012,4.4
59784,2010,4.5
59785,2009,6.2
59786,2009,5.0
59787,2010,5.0
59788,2010,6.2
59789,2012,6.4
59790,2010,5.8
59791,2011,3.6
59792,2010,6.4
59793,2010,6.7
59794,2011,5.4
59795,2010,2.9
59796,2011,3.4
59797,2010,7.0
59798,2015,3.4
59799,2011,4.2
59800,2010,4.7
59801,2010,7.0
59802,2010,7.5
59803,2010,4.0
59804,2010,2.2
59805,2012,5.9
59806,2011,5.7
59807,2010,4.3
59808,2010,2.8
59809,2011,7.3
59810,2014,7.0
59811,2011,7.0
59812,2012,6.3
59813,2010,6.7
59814,2015,7.8
59815,2012,6.4
59816,2011,3.7
59817,2010,2.7
59818,2010,3.5
59819,2013,3.0
59820,2010,5.8
59821,2008,3.9
59822,2010,4.2
59823,2012,5.6
59824,2012,5.3
59825,2014,6.0
59826,2013,3.9
59827,2010,6.3
59828,2010,6.8
59829,2009,7.1
59830,2015,6.0
59831,2011,6.7
59832,2011,5.7
59833,2012,5.3
59834,2012,6.3
59835,2011,6.2
59836,2012,6.7
59837,2010,2.8
59838,2009,4.7
59839,2010,5.4
59840,2010,6.4
59841,2011,5.1
59842,2014,7.1
59843,2011,2.9
59844,2010,4.2
59845,2011,6.1
59846,2010,7.0
59847,2010,5.3
59848,2010,6.5
59849,2010,6.6
59850,2015,3.9
59851,2011,5.3
59852,2010,5.4
59853,2010,6.5
59854,2010,7.1
59855,2009,5.2
59856,2011,5.3
59857,1988,6.3
59858,2014,6.9
59859,2010,4.2
59860,2011,6.5
59861,2010,6.3
59862,2010,5.1
59863,2007,5.6
59864,2011,5.7
59865,2004,8.5
59866,2008,4.3
59867,2008,5.7
59868,2010,5.3
59869,2010,4.9
59870,2010,4.6
59871,2010,4.4
59872,2010,5.2
59873,2011,6.8
59874,2011,6.7
59875,2012,6.0
59876,2010,5.7
59877,2010,6.0
59878,2010,7.2
59879,2010,6.2
59880,2010,3.2
59881,2010,7.4
59882,2010,7.7
59883,2013,5.7
59884,2010,4.8
59885,2012,7.9
59886,2012,4.7
59887,2010,6.5
59888,2010,8.3
59889,2010,3.4
59890,2010,6.4
59891,2010,3.7
59892,2010,6.7
59893,2010,6.8
59894,2010,5.5
59895,2009,6.9
59896,2009,5.4
59897,2009,3.8
59898,2009,5.9
59899,2014,6.2
59900,2010,5.5
59901,2010,4.3
59902,2010,5.3
59903,2014,5.3
59904,2010,5.4
59905,2011,5.4
59906,2011,6.0
59907,2010,4.8
59908,2019,5.4
59909,2010,5.9
59910,2012,5.9
59911,2011,5.9
59912,2010,6.9
59913,2012,6.7
59914,2014,7.0
59915,2011,6.7
59916,2010,3.9
59917,2010,6.1
59918,2011,5.8
59919,2011,5.3
59920,2010,5.2
59921,2011,7.7
59922,2011,4.1
59923,2015,7.3
59924,2014,5.9
59925,2011,5.8
59926,2011,7.0
59927,2011,3.4
59928,2010,6.1
59929,2010,6.1
59930,1963,7.4
59931,2008,5.2
59932,2010,4.9
59933,2002,7.0
59934,2001,6.5
59935,2010,5.2
59936,2001,7.1
59937,2002,7.4
59938,2002,6.6
59939,2012,6.0
59940,2011,6.2
59941,2013,5.3
59942,2011,7.7
59943,2011,5.5
59944,2012,6.8
59945,2011,5.4
59946,2011,7.1
59947,2011,6.5
59948,2011,5.8
59949,2011,6.0
59950,2010,6.1
59951,2011,6.5
59952,2011,5.4
59953,2010,7.2
59954,2010,6.8
59955,2012,5.6
59956,2010,4.3
59957,1990,5.6
59958,2010,6.1
59959,2016,4.7
59960,2011,6.2
59961,2013,5.2
59962,2013,2.7
59963,2009,3.3
59964,2010,6.9
59965,2010,3.1
59966,2010,5.8
59967,2010,7.1
59968,2010,6.8
59969,2010,5.6
59970,2010,6.6
59971,2009,6.5
59972,2011,6.0
59973,2011,5.2
59974,2012,6.9
59975,2010,4.4
59976,2010,8.0
59977,2014,6.3
59978,2013,6.7
59979,2011,6.4
59980,2011,5.8
59981,2011,6.4
59982,2011,3.4
59983,2011,5.3
59984,2010,5.5
59985,2010,4.5
59986,2010,7.2
59987,2011,5.8
59988,2016,6.5
59989,2011,5.8
59990,2011,5.8
59991,2010,1.1
59992,2010,6.8
59993,2010,7.0
59994,2012,5.9
59995,2011,5.5
59996,2010,5.7
59997,2010,6.5
59998,2010,5.8
59999,2011,5.8
60000,2010,4.5
60001,2010,5.8
60002,2010,5.6
60003,2010,4.6
60004,2008,5.8
60005,2004,4.5
60006,2012,2.8
60007,2010,6.4
60008,2010,4.6
60009,2015,5.0
60010,2009,5.2
60011,2010,4.3
60012,2010,5.7
60013,2010,3.1
60014,2010,4.0
60015,2010,6.8
60016,2010,5.8
60017,2011,4.5
60018,2010,6.6
60019,2010,6.6
60020,2010,5.2
60021,2010,8.0
60022,2011,3.0
60023,2012,4.7
60024,2011,7.5
60025,2012,7.2
60026,2011,4.8
60027,2010,6.4
60028,2010,6.5
60029,2012,6.4
60030,2011,4.7
60031,2012,3.8
60032,2011,6.2
60033,2011,7.5
60034,2012,6.5
60035,2011,4.2
60036,2010,6.2
60037,2011,7.1
60038,2014,6.8
60039,2017,7.0
60040,2011,5.7
60041,2010,6.7
60042,2010,4.1
60043,2010,5.1
60044,2010,6.7
60045,2011,4.3
60046,2010,6.8
60047,1986,3.5
60048,2010,6.0
60049,2011,6.0
60050,2011,6.6
60051,2010,6.3
60052,2011,6.5
60053,2010,6.6
60054,1976,6.5
60055,2010,7.1
60056,2010,2.5
60057,2010,5.1
60058,2010,4.1
60059,2010,7.1
60060,2010,5.7
60061,2010,6.4
60062,2010,5.2
60063,2010,5.1
60064,2011,5.9
60065,2015,5.3
60066,2011,6.1
60067,2010,2.8
60068,2010,6.7
60069,2011,6.2
60070,2013,4.4
60071,2019,6.0
60072,2015,6.0
60073,2012,6.1
60074,2011,6.6
60075,2010,6.3
60076,2010,1.2
60077,2016,6.7
60078,2010,6.2
60079,2011,5.3
60080,2011,4.7
60081,2011,3.7
60082,2009,4.6
60083,2010,5.1
60084,2011,6.3
60085,2010,4.9
60086,2010,5.2
60087,2010,6.5
60088,2010,5.2
60089,2010,5.7
60090,2010,7.6
60091,2018,4.2
60092,2010,6.2
60093,2010,5.7
60094,2012,8.2
60095,2016,6.8
60096,2019,5.8
60097,2011,4.0
60098,2013,5.8
